dem_status;station_eoi_code;station_name;component_code;component_name;component_short_name;zone_objective_code1;zone_code1;zone_name1;zone_objective_code2;zone_code2;zone_name2;measurement_code;meas_conf_group;measurement_start_date;measurement_end_date;measurement_method_type;measurement_technique_principle;measurement_equipment;integration_time_frequency;integration_time_unit;height_sampling_point;length_sampling_line;location_sampling_point;sampling_time;sampling_time_unit;calibration_frequency;calibration_unit;calibration_method;calibration_description;body_or_programme
;NL00014;Amsterdam-Vondelpark;7;Ozone (air);O3;;;;;;;100;100;19980101;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;courtyard;10;second;49;hour;uv lamp (ozone generator);;EU EoI
;NL00014;Amsterdam-Vondelpark;8;Nitrogen dioxide (air);NO2;human;NL0210;Amsterdam/Haarlem;;;;100;100;19980801;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;courtyard;10;second;49;hour;compressed gases;;EU EoI
;NL00014;Amsterdam-Vondelpark;9;Nitrogen oxides (air);NOX;;;;;;;100;100;19980801;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;courtyard;10;second;49;hour;compressed gases;;EU EoI
;NL00014;Amsterdam-Vondelpark;10;Carbon monoxide (air);CO;;;;;;;100;100;19980801;;Automatic Analyzer;Infrared gas filter correlation;THERMO ELECTRON INSTRUMENTS 48c;1;hour;3;2;courtyard;10;second;25;hour;compressed gases;;EU EoI
;NL00014;Amsterdam-Vondelpark;38;Nitrogen monoxide (air);NO;;;;;;;100;100;19980801;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;courtyard;10;second;49;hour;compressed gases;;EU EoI
;NL00014;Amsterdam-Vondelpark;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;human;NL0210;Amsterdam/Haarlem;;;;101;101;20091029;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;courtyard;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00016;Amsterdam-Westerpark;1;Sulphur dioxide (air);SO2;;;;;;;100;100;19980101;;Automatic Analyzer;UV fluorescence;Thermo model 43i SO2 analyser;1;hour;4;3;free air flow;10;second;49;hour;compressed gases;;EU EoI
;NL00016;Amsterdam-Westerpark;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20091001;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00016;Amsterdam-Westerpark;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;human;NL0210;Amsterdam/Haarlem;;;;100;100;20091001;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00017;Amsterdam-Stadhouderskade;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20090901;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;Pavement;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00017;Amsterdam-Stadhouderskade;8;Nitrogen dioxide (air);NO2;;;;;;;101;101;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00017;Amsterdam-Stadhouderskade;9;Nitrogen oxides (air);NOX;;;;;;;101;101;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00017;Amsterdam-Stadhouderskade;20;Benzene (air);C6H6;;;;;;;100;100;20110101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;4;3;Pavement;15;minute;49;hour;compressed gases;;EU EoI
;NL00017;Amsterdam-Stadhouderskade;21;Toluene (air);C6H5-CH3;;;;;;;100;100;20110101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;4;3;Pavement;15;minute;49;hour;compressed gases;;EU EoI
;NL00017;Amsterdam-Stadhouderskade;38;Nitrogen monoxide (air);NO;;;;;;;101;101;19980101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200 chemiluminescent NOx analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00017;Amsterdam-Stadhouderskade;431;Ethyl benzene (air);C6H5-C2H5;;;;;;;100;100;20110101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;4;3;unknown;15;minute;1;month;unknown;;
;NL00017;Amsterdam-Stadhouderskade;464;mp-Xylene (air);mp-C6H4(CH3)2;;;;;;;100;100;20110101;;Automatic Analyzer;chromatography;SYNTECH SPECTRAS  GC 955;1;hour;4;3;Pavement;15;minute;49;hour;compressed gases;;EU EoI
;NL00017;Amsterdam-Stadhouderskade;482;o-Xylene (air);o-C6H4-(CH3)2;;;;;;;100;100;20110101;;Automatic Analyzer;chromatography;SYNTECH SPECTRAS  GC 955;1;hour;4;3;unknown;15;minute;1;month;compressed gases;;
;NL00017;Amsterdam-Stadhouderskade;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20090901;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;4;3;Pavement;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00545;Amsterdam-A10 west;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0210;Amsterdam/Haarlem;;;;100;100;20070417;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00019;Amsterdam-Oude Schans;8;Nitrogen dioxide (air);NO2;human;NL0210;Amsterdam/Haarlem;;;;101;101;20070103;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00019;Amsterdam-Oude Schans;9;Nitrogen oxides (air);NOX;;;;;;;101;101;20070103;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00019;Amsterdam-Oude Schans;38;Nitrogen monoxide (air);NO;;;;;;;101;101;20070103;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00020;Amsterdam-Jan van Galenstraat;5;Particulate matter < 10 µm (aerosol);PM10;;;;;;;100;100;20070101;;Active Sampler;Gravimetric analysis;DERENDA;1;day;4;3;kerbside;1;natural day;3;month;flow rate check;;EU EoI
;NL00020;Amsterdam-Jan van Galenstraat;8;Nitrogen dioxide (air);NO2;;;;;;;101;101;20070101;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;kerbside;10;second;49;hour;compressed gases;;EU EoI
;NL00020;Amsterdam-Jan van Galenstraat;9;Nitrogen oxides (air);NOX;;;;;;;101;101;20070101;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;kerbside;10;second;49;hour;compressed gases;;EU EoI
;NL00020;Amsterdam-Jan van Galenstraat;38;Nitrogen monoxide (air);NO;;;;;;;101;101;20070101;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;kerbside;10;second;49;hour;compressed gases;;EU EoI
;NL00020;Amsterdam-Jan van Galenstraat;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;;;;;;;100;100;20120101;;Active Sampler;Gravimetric analysis;DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;EU EoI
;NL00021;Amsterdam-Kantershof (Zuid Oost);8;Nitrogen dioxide (air);NO2;human;NL0210;Amsterdam/Haarlem;;;;101;101;20070207;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00021;Amsterdam-Kantershof (Zuid Oost);9;Nitrogen oxides (air);NOX;;;;;;;101;101;20070207;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00021;Amsterdam-Kantershof (Zuid Oost);38;Nitrogen monoxide (air);NO;;;;;;;101;101;20070207;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;Pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00022;Amsterdam-Sportpark Ookmeer (Osdorp);8;Nitrogen dioxide (air);NO2;human;NL0210;Amsterdam/Haarlem;;;;101;101;20070120;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;kerbside;10;second;49;hour;compressed gases;;EU EoI
;NL00022;Amsterdam-Sportpark Ookmeer (Osdorp);9;Nitrogen oxides (air);NOX;;;;;;;101;101;20070120;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;kerbside;10;second;49;hour;compressed gases;;EU EoI
;NL00022;Amsterdam-Sportpark Ookmeer (Osdorp);38;Nitrogen monoxide (air);NO;;;;;;;101;101;20070120;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;kerbside;10;second;49;hour;compressed gases;;EU EoI
;NL00701;Zaandam-Wagenschotpad;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0210;Amsterdam/Haarlem;;;;101;101;20100121;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;pavement;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00701;Zaandam-Wagenschotpad;7;Ozone (air);O3;;;;;;;100;100;20060101;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;pavement;10;second;49;hour;uv lamp (ozone generator);;EU EoI
;NL00701;Zaandam-Wagenschotpad;8;Nitrogen dioxide (air);NO2;human;NL0210;Amsterdam/Haarlem;;;;100;100;20060501;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00701;Zaandam-Wagenschotpad;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20060501;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00701;Zaandam-Wagenschotpad;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20060501;;Automatic Analyzer;Chemiluminescence;Thermo model 42i NO/Nox analyser;1;hour;2;6;pavement;10;second;49;hour;compressed gases;;EU EoI
;NL00701;Zaandam-Wagenschotpad;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;human;NL0210;Amsterdam/Haarlem;;;;101;101;20100121;;Automatic Analyzer;Beta ray attenuation;MetOne BAM-1020;1;hour;3;2;free air flow;1;hour;1;week;reference measurement meth.;Calibration at least 56 days in a year via gravimetric reference measurements.;EU EoI
;NL00246;Fijnaart-Zwingelspaansedijk;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0300;Zuid;;;;100;100;20071005;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00246;Fijnaart-Zwingelspaansedijk;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;3;month;flow rate check;;EU EoI
;NL00246;Fijnaart-Zwingelspaansedijk;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00246;Fijnaart-Zwingelspaansedijk;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20100101;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI
;NL00643;Utrecht-Griftpark;7;Ozone (air);O3;;;;;;;100;100;20110218;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;4;3;pavement;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00643;Utrecht-Griftpark;8;Nitrogen dioxide (air);NO2;human;NL0220;Utrecht;ozone;NL0200;Midden;100;100;20120511;;Automatic Analyzer;Chemiluminescence;API M200E;1;hour;4;3;pavement;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00643;Utrecht-Griftpark;9;Nitrogen oxides (air);NOX;ozone;NL0220;Utrecht;;;;100;100;20120511;;Automatic Analyzer;Chemiluminescence;API M200E;1;hour;4;3;pavement;10;second;1;day;compressed gases;;
;NL00643;Utrecht-Griftpark;20;Benzene (air);C6H6;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;21;Toluene (air);C6H5-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;24;1.3 Butadiene (air);CH2=CH-CH=CH2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20120511;;Automatic Analyzer;Chemiluminescence;API M200E;1;hour;4;3;pavement;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00643;Utrecht-Griftpark;316;i-Hexane (2-methylpentane) (air);(CH3)2-CH-CH2-CH2-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;394;n-Butane (air);H3C-CH2-CH2-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;428;Ethane (air);C2H6;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;430;Ethene (Ethylene) (air);H2C=CH2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;431;Ethyl benzene (air);C6H5-C2H5;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;432;Ethyne (Acetylene) (air);HC=CH;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;441;n-Heptane (air);C7H16;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;443;n-Hexane (air);C6H14;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;447;i-Butane (2-methylpropane) (air);H3C-CH(CH3)2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;449;i-Octane (224-trimethylpentane) (air);(CH3)3-C-CH2-CH-(CH3)2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;450;i-Pentane (2-methylbutane) (air);H3C-CH2-CH(CH3)2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;451;Isoprene (2-methyl-13-butadiene) (air);CH2=CH-C(CH3)=CH2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;464;mp-Xylene (air);mp-C6H4(CH3)2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;475;n-Octane (air);C8H18;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;482;o-Xylene (air);o-C6H4-(CH3)2;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;486;n-Pentane (air);H3C-(CH2)3-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;503;Propane (air);H3C-CH2-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography flame ionization detection (GC-FID);SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;505;Propene (air);CH2=CH-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;human;NL0220;Utrecht;;;;100;100;20090101;;Active Sampler;Gravimetric analysis;DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00643;Utrecht-Griftpark;6005;1-Butene (air);H2C=CH-CH2-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6006;trans-2-Butene (air);trans-H3C-CH=CH-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6007;cis-2-Butene (air);cis-H3C-CH=CH-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6008;1-Pentene (air);H2C=CH-CH2-CH2-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6009;2-Pentenes (air);H3C-HC=CH-CH2-CH3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6011;124-Trimethylbenzene (air);124-C6H3(CH3)3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6012;123-Trimethylbenzene (air);123-C6H3(CH3)3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00643;Utrecht-Griftpark;6013;135-Trimethylbenzene (air);135-C6H3(CH3)3;;;;;;;100;100;20120101;;Automatic Analyzer;Gas chromatography with photo ionization detector;SYNTECH SPECTRAS  GC 955;1;hour;3;2;free air flow;30;minute;2;week;compressed gases;;
;NL00247;Veldhoven-Europalaan;5;Particulate matter < 10 µm (aerosol);PM10;human;NL0310;Eindhoven;;;;100;100;20090930;;Automatic Analyzer;Beta ray attenuation;Thermo Andersen ESM FH 62 I-R;1;hour;3;2;free air flow;1;hour;3;month;calibration filter;;EU EoI+EEA EuroAirnet
;NL00247;Veldhoven-Europalaan;7;Ozone (air);O3;;;;;;;100;100;20110101;;Automatic Analyzer;Ultraviolet (UV) photometry;Thermo model 49i O3 analyser;1;hour;3;2;free air flow;10;second;1;day;uv lamp (ozone generator);;EU EoI+EEA EuroAirnet
;NL00247;Veldhoven-Europalaan;8;Nitrogen dioxide (air);NO2;;;;;;;100;100;20090930;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00247;Veldhoven-Europalaan;9;Nitrogen oxides (air);NOX;;;;;;;100;100;20090930;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00247;Veldhoven-Europalaan;38;Nitrogen monoxide (air);NO;;;;;;;100;100;20090930;;Automatic Analyzer;Chemiluminescence;Teledyne API 200E chemiluminescent NOx analyser;1;hour;3;2;free air flow;10;second;1;day;compressed gases;;EU EoI+EEA EuroAirnet
;NL00247;Veldhoven-Europalaan;6001;Particulate matter < 2.5 µm (aerosol);PM2.5;human;NL0310;Eindhoven;;;;100;100;20090401;;Active Sampler;Gravimetric analysis;DERENDA;1;day;3;2;free air flow;1;natural day;3;month;flow rate check;;
;NL00553;Wijk aan Zee-Burgemeester Rothestraat;1;Sulphur dioxide (air);SO2;;;;;;;100;100;20130101;;Automatic Analyzer;UV fluorescence;Thermo model 43i SO2 analyser;1;hour;4;3;free air flow;10;second;49;hour;compressed gases;;EU EoI
